,id,cari,mig,sex,age,fam_size,rural_urban
3236,174621563,1,0,Woman,25,4,Rural
3237,174621548,2,1,Woman,29,4,Rural
3238,174621534,2,1,Woman,57,4,Rural
3239,174621286,2,1,Woman,37,3,Rural
3240,174621280,2,0,Woman,58,4,Rural
3241,174621272,1,0,Woman,43,4,Rural
3242,174621269,1,0,Woman,33,3,Rural
3243,174621261,3,0,Woman,41,3,Rural
3244,174620826,1,0,Woman,31,4,Rural
3245,174620822,2,1,Woman,33,4,Rural
3246,174620820,2,1,Man,45,5,Rural
3247,174620817,2,1,Man,54,4,Rural
3248,174620534,2,1,Woman,63,2,Rural
3249,174620527,2,1,Woman,18,3,Rural
3250,174620523,2,1,Woman,59,3,Rural
3251,174620512,2,1,Woman,43,5,Rural
3252,174620506,1,0,Woman,25,4,Rural
3253,174620499,3,0,Woman,73,1,Rural
3254,174620407,2,1,Woman,50,6,Urban
3255,174620403,1,1,Woman,35,4,Urban
3256,174620395,1,1,Woman,51,3,Urban
3257,174620389,1,0,Woman,50,3,Urban
3258,174620384,1,0,Woman,42,3,Urban
3259,174620379,3,1,Woman,38,4,Urban
3260,174620376,2,1,Woman,47,4,Urban
3261,174620373,2,0,Woman,40,3,Urban
3262,174619849,1,0,Woman,59,2,Rural
3263,174619846,2,0,Woman,58,4,Rural
3264,174619843,2,0,Woman,40,5,Rural
3265,174619841,2,1,Woman,21,3,Rural
3266,174619839,1,1,Woman,19,6,Rural
3267,174619773,2,1,Woman,34,4,Rural
3268,174619769,1,1,Man,28,5,Rural
3269,174618565,1,1,Man,33,3,Urban
3270,174618559,1,1,Man,30,3,Urban
3271,174618554,2,1,Woman,22,7,Urban
3272,174618549,1,1,Woman,25,4,Urban
3273,174618206,1,1,Woman,31,5,Rural
3274,174618195,1,1,Woman,36,6,Rural
3275,174618192,2,1,Woman,24,3,Rural
3276,174613391,2,1,Woman,32,2,Rural
3277,174613384,1,1,Woman,37,3,Rural
3278,174613377,2,0,Woman,17,3,Rural
3279,174611889,2,0,Woman,39,5,Rural
3280,174611886,2,0,Man,45,7,Rural
3281,174611836,3,1,Woman,49,4,Rural
3282,174611559,2,1,Woman,26,4,Rural
3283,174611390,3,0,Man,56,4,Rural
3284,174607143,2,1,Woman,50,3,Rural
3285,174607137,2,1,Woman,24,4,Rural
3286,174607131,2,1,Man,57,4,Rural
3287,174607123,3,1,Woman,28,4,Rural
3288,174606653,2,0,Woman,38,6,Rural
3289,174606651,2,0,Woman,38,3,Rural
3290,174606389,2,1,Woman,29,3,Rural
3291,174606385,3,1,Woman,32,8,Rural
3292,174603389,1,1,Woman,40,5,Rural
3293,174599819,2,0,Woman,25,6,Rural
3294,174599815,2,0,Woman,26,9,Rural
3295,174597986,2,1,Man,59,6,Rural
3296,174596088,2,0,Woman,27,4,Rural
3297,174596079,2,0,Man,59,6,Rural
3298,174596075,2,1,Woman,27,3,Rural
3299,174596010,2,1,Man,38,4,Rural
3300,174596002,2,1,Woman,26,5,Rural
3301,174595999,2,1,Man,26,4,Rural
3302,174590571,1,1,Woman,29,7,Rural
3303,174590568,2,1,Woman,40,4,Rural
3304,174590567,2,0,Man,35,4,Rural
3305,174590565,2,0,Woman,58,3,Rural
3306,174590564,2,1,Woman,69,3,Rural
3307,174572412,1,1,Woman,38,4,Rural
3308,174572408,2,1,Woman,60,5,Rural
3309,174572403,1,1,Man,52,4,Rural
3310,174572395,1,1,Man,34,3,Urban
3311,174572385,1,1,Woman,25,4,Urban
3312,174572380,2,1,Woman,23,3,Urban
3313,174372723,3,1,Woman,39,5,Rural
3314,174372720,2,1,Woman,25,6,Rural
3315,174372718,2,1,Woman,46,6,Urban
3316,174372714,3,0,Woman,41,6,Rural
3317,174372711,3,0,Woman,79,5,Rural
3318,174372709,2,1,Woman,42,3,Rural
3319,174372705,2,1,Woman,50,4,Rural
3320,174372701,2,0,Woman,20,4,Rural
3321,174372698,2,0,Woman,35,10,Rural
3322,174372694,3,1,Woman,30,6,Rural
3323,174372692,3,0,Woman,22,4,Rural
3324,174372689,3,0,Man,45,8,Rural
3325,174372686,2,1,Man,46,7,Rural
3326,174366174,2,0,Man,20,8,Urban
3327,174366170,2,0,Woman,45,3,Urban
3328,174366169,2,1,Woman,20,6,Urban
3329,174366166,1,0,Woman,59,10,Urban
3330,174366162,1,1,Woman,50,9,Urban
3331,174364324,3,0,Man,24,5,Rural
3332,174364322,1,1,Man,39,5,Rural
3333,174364321,2,1,Man,42,7,Rural
3334,174364319,2,1,Man,18,5,Urban
3335,174364316,2,0,Man,33,3,Urban
3336,174364315,1,0,Man,40,1,Rural
3337,174364314,1,0,Man,83,2,Rural
3338,174364313,2,1,Woman,20,8,Rural
3339,174364311,1,2,Woman,22,3,Rural
3340,174364310,2,0,Woman,26,4,Rural
3341,174364221,2,0,Man,50,4,Urban
3342,174364220,1,1,Man,70,1,Urban
3343,174364219,1,1,Man,39,4,Urban
3344,174364218,2,0,Woman,36,9,Urban
3345,174364217,2,1,Woman,43,4,Urban
3346,174364216,2,0,Woman,52,3,Rural
3347,174364212,1,1,Man,76,2,Rural
3348,174363508,2,0,Man,24,4,Rural
3349,174363506,1,0,Woman,34,5,Rural
3350,174363504,2,0,Man,63,2,Rural
3351,174363502,1,0,Man,42,2,Rural
3352,174358920,1,1,Man,30,5,Rural
3353,174358919,1,0,Woman,38,7,Rural
3354,174358917,1,1,Woman,39,6,Rural
3355,174357778,2,1,Man,58,7,Rural
3356,174357774,3,0,Man,35,4,Rural
3357,174357770,2,0,Man,96,1,Rural
3358,174357768,2,0,Woman,32,10,Rural
3359,174357765,1,0,Man,32,3,Rural
3360,174357522,2,0,Woman,23,2,Rural
3361,174357519,1,0,Woman,24,6,Rural
3362,174357516,1,0,Man,50,5,Rural
3363,174357515,2,0,Woman,65,1,Rural
3364,174357514,2,1,Woman,42,6,Rural
3365,174351344,1,0,Man,58,3,Rural
3366,174351342,1,0,Woman,33,2,Rural
3367,174351341,1,0,Woman,25,3,Rural
3368,174351339,1,0,Man,73,2,Rural
3369,174351337,1,0,Man,38,4,Rural
3370,174350429,2,1,Woman,39,9,Urban
3371,174350424,1,0,Man,68,7,Urban
3372,174350422,1,1,Woman,27,6,Urban
3373,174350420,2,0,Woman,41,6,Urban
3374,174350419,1,1,Woman,22,11,Urban
3375,174350324,2,0,Man,40,3,Rural
3376,174350322,2,0,Man,18,4,Rural
3377,174349979,1,0,Woman,58,5,Urban
3378,174349978,1,0,Man,65,2,Urban
3379,174349977,2,0,Man,65,3,Urban
3380,174349976,1,0,Man,85,3,Urban
3381,174349974,2,0,Woman,33,5,Urban
3382,174349727,1,0,Man,59,3,Urban
3383,174349680,1,1,Man,51,6,Urban
3384,174349610,2,1,Woman,42,5,Urban
3385,174349396,3,1,Woman,52,1,Urban
3386,174349377,2,0,Woman,30,4,Rural
3387,174349375,2,1,Woman,30,7,Rural
3388,174349373,1,1,Man,18,3,Rural
3389,174349371,2,1,Woman,19,4,Rural
3390,174349370,2,1,Woman,24,4,Rural
3391,174349170,1,0,Woman,59,5,Urban
3392,174348546,1,0,Woman,47,3,Rural
3393,174348544,2,0,Woman,55,3,Rural
3394,174348543,2,1,Man,61,10,Rural
3395,174348438,2,0,Woman,26,4,Rural
3396,174348434,3,0,Man,27,3,Rural
3397,174348416,2,0,Man,58,4,Rural
3398,174348408,2,0,Woman,25,2,Rural
3399,174348406,4,0,Man,72,13,Rural
3400,174348350,1,0,Woman,69,2,Rural
3401,174348349,2,1,Woman,25,8,Rural
3402,174348326,2,0,Woman,46,4,Rural
3403,174348325,1,0,Man,52,5,Rural
3404,174348324,1,0,Woman,59,2,Rural
3405,174348323,2,1,Woman,53,5,Rural
3406,174348321,1,1,Man,21,2,Rural
3407,174348320,3,1,Woman,48,6,Rural
3408,174348318,2,0,Woman,76,3,Rural
3409,174348317,1,0,Woman,25,3,Rural
3410,174348316,1,0,Woman,40,4,Rural
3411,174348315,1,1,Woman,36,4,Rural
3412,174348273,2,0,Man,62,5,Urban
3413,174348272,1,1,Woman,32,4,Urban
3414,174348271,2,0,Man,63,4,Urban
3415,174348268,2,0,Woman,23,3,Urban
3416,174348266,1,0,Woman,30,4,Urban
3417,174348255,2,0,Woman,39,9,Urban
3418,174348250,1,2,Woman,51,5,Urban
3419,174348246,1,0,Man,71,2,Urban
3420,174348244,1,0,Woman,68,4,Urban
3421,174348241,2,1,Woman,45,9,Urban
3422,174348223,1,0,Woman,52,6,Rural
3423,174348221,2,0,Woman,59,6,Rural
3424,174348215,1,0,Man,52,2,Rural
3425,174348212,1,1,Woman,52,5,Rural
3426,174348210,2,0,Woman,47,5,Rural
3427,174347875,1,1,Woman,32,3,Rural
3428,174347872,1,0,Woman,51,7,Rural
3429,174347871,1,1,Woman,45,6,Rural
3430,174347868,1,0,Woman,28,6,Rural
3431,174347867,1,0,Woman,42,4,Rural
3432,174347866,2,1,Man,36,4,Rural
3433,174347864,1,2,Woman,44,8,Rural
3434,174347863,2,1,Woman,36,7,Rural
3435,174347862,2,0,Woman,57,9,Rural
3436,174347861,1,1,Woman,39,5,Rural
3437,174347857,1,0,Woman,49,3,Rural
3438,174347854,1,0,Woman,59,5,Rural
3439,174347853,1,0,Woman,58,2,Rural
3440,174347850,2,1,Woman,47,4,Rural
3441,174347845,1,1,Woman,42,3,Rural
3442,174345198,3,0,Woman,35,7,Rural
3443,174345190,1,0,Man,20,9,Rural
3444,174345186,2,0,Woman,77,2,Rural
3445,174345181,2,0,Woman,39,11,Rural
3446,174345179,1,2,Woman,46,9,Rural
3447,174344858,2,1,Man,36,7,Rural
3448,174344854,2,0,Woman,48,13,Rural
3449,174344850,2,0,Woman,38,10,Rural
3450,174344775,2,0,Woman,38,5,Rural
3451,174344774,2,0,Woman,34,5,Rural
3452,174344771,2,0,Woman,44,6,Rural
3453,174344768,1,0,Woman,42,8,Rural
3454,174344764,1,0,Woman,82,3,Rural
3455,174339780,1,0,Woman,46,3,Rural
3456,174339778,2,1,Woman,44,5,Rural
3457,174339774,2,0,Woman,61,1,Rural
3458,174339771,2,0,Woman,62,2,Rural
3459,174339765,2,0,Woman,50,6,Rural
3460,174339763,2,0,Woman,22,6,Rural
3461,174339757,1,0,Woman,34,6,Rural
3462,174339755,1,0,Woman,35,3,Rural
3463,174335701,1,1,Woman,20,4,Urban
3464,174335692,1,1,Woman,42,5,Urban
3465,174335683,2,1,Man,25,6,Urban
3466,174335675,1,1,Woman,24,3,Urban
3467,174335666,2,1,Woman,25,3,Urban
3468,174335657,1,1,Man,21,3,Urban
3469,174329385,2,0,Woman,54,5,Rural
3470,174329353,2,1,Woman,24,5,Rural
3471,174329348,1,1,Woman,43,8,Rural
3472,174329166,2,1,Woman,46,14,Rural
3473,174329163,1,0,Woman,28,7,Rural
3474,174327901,1,1,Woman,20,3,Rural
3475,174327899,2,1,Woman,20,6,Rural
3476,174327898,1,1,Man,31,2,Rural
3477,174327896,2,0,Woman,76,3,Rural
3478,174327895,2,1,Woman,24,3,Rural
3479,174327894,1,1,Man,33,6,Rural
3480,174327893,2,1,Woman,48,3,Rural
3481,174327892,3,1,Man,47,5,Rural
3482,174327891,1,0,Woman,18,2,Rural
3483,174327889,1,0,Woman,70,4,Rural
3484,174327886,2,0,Woman,19,2,Rural
3485,174327885,1,1,Woman,33,5,Rural
3486,174327882,2,0,Woman,27,3,Rural
3487,174327879,1,0,Woman,74,2,Rural
3488,174327876,2,1,Woman,46,6,Rural
3489,174327328,2,0,Man,45,3,Rural
3490,174327327,2,0,Man,70,2,Rural
3491,174327323,2,0,Woman,30,3,Rural
3492,174327322,2,0,Man,45,4,Rural
3493,174327320,2,1,Woman,29,3,Rural
3494,174324177,2,1,Woman,22,9,Rural
3495,174324175,1,0,Woman,18,4,Rural
3496,174324174,1,1,Woman,49,2,Rural
3497,174324171,1,0,Woman,26,5,Rural
3498,174324168,2,1,Man,30,3,Rural
3499,174324165,1,1,Man,23,5,Rural
3500,174324161,1,0,Woman,30,5,Rural
3501,174324157,2,0,Woman,30,4,Rural
3502,174324123,1,1,Woman,30,3,Rural
3503,174324106,2,1,Woman,24,4,Rural
3504,174324104,1,0,Woman,45,5,Rural
3505,174324098,2,0,Woman,64,4,Rural
3506,174323839,2,0,Woman,24,4,Rural
3507,174323835,3,0,Woman,49,3,Rural
3508,174323833,2,1,Man,22,2,Rural
3509,174323829,1,0,Man,33,2,Rural
3510,174323822,1,1,Man,22,6,Rural
3511,174323668,1,1,Woman,38,5,Urban
3512,174323664,2,1,Woman,25,3,Urban
3513,174323661,1,0,Woman,35,2,Urban
3514,174323658,2,0,Woman,28,3,Urban
3515,174323654,1,1,Woman,29,4,Urban
3516,174323649,2,0,Woman,31,5,Urban
3517,174321252,1,1,Woman,27,5,Urban
3518,174321248,2,0,Woman,44,6,Urban
3519,174321244,1,1,Woman,67,3,Urban
3520,174321241,1,1,Woman,46,5,Urban
3521,174320127,2,1,Woman,27,6,Urban
3522,174320124,1,0,Woman,70,1,Urban
3523,174320117,1,0,Woman,31,5,Urban
3524,174320112,2,1,Woman,20,3,Urban
3525,174320073,2,1,Woman,60,4,Urban
3526,174320067,2,1,Woman,60,6,Urban
3527,174320065,1,0,Woman,65,2,Urban
3528,174320061,1,1,Woman,21,3,Urban
3529,174320055,2,1,Woman,48,4,Urban
3530,174319494,1,1,Woman,42,4,Rural
3531,174319490,2,1,Woman,63,3,Rural
3532,174319488,1,0,Woman,27,4,Rural
3533,174319486,1,1,Woman,30,3,Rural
3534,174319363,1,1,Woman,37,5,Rural
3535,174319360,1,1,Woman,44,8,Rural
3536,174319358,1,1,Woman,29,9,Rural
3537,174319357,1,0,Woman,40,4,Rural
3538,174319355,1,1,Woman,53,12,Rural
3539,174319035,1,0,Man,23,2,Rural
3540,174319034,2,1,Woman,31,4,Rural
3541,174319032,1,1,Woman,21,2,Rural
3542,174319031,2,0,Woman,20,2,Rural
3543,174319030,2,0,Woman,68,2,Rural
3544,174317772,1,1,Woman,61,6,Urban
3545,174317768,1,1,Woman,48,3,Urban
3546,174317763,1,1,Woman,21,5,Urban
3547,174317756,1,1,Woman,26,6,Urban
3548,174317437,2,1,Woman,56,4,Urban
3549,174317427,1,0,Woman,26,3,Urban
3550,174317418,2,1,Woman,49,4,Urban
3551,174317403,1,0,Woman,20,4,Urban
3552,174317389,1,1,Woman,44,4,Urban
3553,174317043,1,1,Woman,25,3,Urban
3554,174317038,1,0,Man,60,3,Urban
3555,174317033,1,0,Woman,60,3,Urban
3556,174317025,2,0,Man,57,2,Urban
3557,174317020,2,1,Woman,28,3,Urban
3558,174317014,2,0,Woman,33,4,Urban
3559,174317008,1,0,Woman,31,4,Urban
3560,174317003,2,1,Woman,29,4,Urban
3561,174316998,1,0,Woman,72,6,Urban
3562,174316994,2,0,Woman,57,2,Urban
3563,174316666,1,0,Man,79,4,Urban
3564,174316613,1,0,Woman,44,4,Urban
3565,174316592,1,1,Woman,52,3,Urban
3566,174316580,2,1,Woman,57,5,Urban
3567,174316572,1,0,Woman,65,6,Urban
3568,174316564,1,0,Woman,57,2,Urban
3569,174316431,2,1,Man,37,2,Rural
3570,174316430,2,1,Man,48,6,Rural
3571,174316428,2,1,Woman,31,3,Rural
3572,174316426,2,1,Woman,52,6,Rural
3573,174316394,3,0,Woman,38,4,Rural
3574,174316388,2,1,Man,25,4,Rural
3575,174316385,2,0,Woman,22,3,Rural
3576,174316380,1,1,Woman,64,3,Rural
3577,174316205,2,1,Woman,50,3,Urban
3578,174316200,1,0,Woman,48,2,Urban
3579,174316193,1,0,Woman,51,3,Urban
3580,174316190,2,1,Woman,64,4,Urban
3581,174316187,2,1,Woman,59,3,Urban
3582,174316183,2,1,Man,25,3,Rural
3583,174316177,1,0,Woman,27,4,Rural
3584,174316154,2,1,Woman,53,4,Rural
3585,174316149,1,1,Man,71,2,Rural
3586,174316142,1,0,Man,60,11,Rural
3587,174316121,2,1,Woman,54,3,Rural
3588,174316118,2,1,Woman,17,4,Rural
3589,174316114,2,0,Woman,77,2,Rural
3590,174316052,1,0,Man,53,3,Rural
3591,174316051,1,0,Woman,28,5,Rural
3592,174316048,1,1,Man,62,4,Rural
3593,174316046,1,1,Woman,61,3,Rural
3594,174316013,2,0,Woman,51,3,Rural
3595,174316007,1,1,Woman,35,5,Rural
3596,174316005,1,0,Woman,47,4,Rural
3597,174316001,2,1,Woman,24,2,Rural
3598,174315979,2,1,Woman,50,4,Rural
3599,174315974,2,1,Woman,47,2,Rural
3600,174315971,2,0,Woman,57,9,Rural
3601,174315967,2,1,Man,23,18,Rural
3602,174315807,1,1,Man,52,2,Urban
3603,174315803,2,0,Woman,68,6,Urban
3604,174315801,1,1,Woman,24,5,Urban
3605,174315800,2,1,Woman,50,6,Urban
3606,174315797,1,1,Woman,46,4,Urban
3607,174315495,1,1,Woman,61,1,Urban
3608,174315493,1,0,Woman,80,1,Rural
3609,174315489,1,1,Woman,41,3,Urban
3610,174315485,2,1,Man,53,2,Urban
3611,174315481,1,1,Woman,55,2,Urban
3612,174315233,2,0,Woman,70,12,Urban
3613,174315228,1,0,Woman,31,3,Urban
3614,174315225,1,1,Woman,65,2,Urban
3615,174315222,1,1,Woman,55,6,Urban
3616,174315220,1,0,Woman,43,7,Urban
3617,174315217,1,1,Woman,40,7,Rural
3618,174315216,2,1,Woman,37,5,Urban
3619,174315212,2,1,Man,57,3,Urban
3620,174314418,1,1,Man,76,6,Rural
3621,174314415,1,1,Woman,29,5,Urban
3622,174314412,2,1,Man,40,3,Rural
3623,174313026,2,1,Woman,40,2,Urban
3624,174313022,1,1,Woman,28,5,Urban
3625,174313015,1,1,Woman,46,6,Urban
3626,174313012,2,1,Woman,64,2,Urban
3627,174313008,1,1,Woman,48,4,Urban
3628,174313007,1,0,Man,72,3,Urban
3629,174313005,1,1,Woman,62,1,Urban
3630,174313002,2,1,Woman,31,4,Urban
3631,174312996,2,1,Woman,48,3,Urban
3632,174312990,1,1,Woman,59,0,Urban
3633,174312790,2,0,Man,57,3,Urban
3634,174312775,1,1,Woman,78,4,Urban
3635,174312767,3,1,Woman,27,3,Urban
3636,174312759,3,1,Woman,23,5,Urban
3637,174312753,3,0,Woman,60,4,Urban
3638,174312750,2,1,Woman,55,3,Urban
3639,174312746,3,1,Woman,45,5,Urban
3640,174312745,2,1,Woman,49,6,Urban
3641,174312442,1,1,Woman,62,3,Urban
3642,174312438,2,1,Woman,44,3,Urban
3643,174312434,2,1,Woman,57,2,Urban
3644,174312430,2,0,Woman,53,3,Urban
3645,174312427,2,0,Woman,71,2,Urban
3646,174311319,2,1,Man,44,4,Rural
3647,174311316,1,1,Woman,41,5,Rural
3648,174311312,3,1,Woman,27,5,Rural
3649,174311291,2,1,Woman,55,4,Rural
3650,174311288,2,1,Man,42,5,Rural
3651,174311278,1,0,Man,61,2,Rural
3652,174309656,2,0,Woman,91,1,Urban
3653,174309653,3,0,Man,73,0,Urban
3654,174309650,2,0,Man,48,4,Urban
3655,174309647,1,1,Woman,24,5,Urban
3656,174309643,1,0,Woman,70,4,Urban
3657,174305397,1,1,Man,24,10,Rural
3658,174305392,2,1,Man,22,11,Rural
3659,174305389,2,1,Woman,36,7,Rural
3660,174305384,2,1,Woman,72,7,Urban
3661,174305186,2,1,Woman,64,0,Rural
3662,174305177,1,1,Woman,47,8,Rural
3663,174305173,2,0,Woman,58,3,Rural
3664,174305167,3,1,Man,52,5,Rural
3665,174305159,2,1,Man,56,2,Rural
3666,174304893,2,1,Man,35,6,Rural
3667,174304888,2,0,Man,27,2,Rural
3668,174304886,2,1,Woman,50,2,Rural
3669,174304880,1,1,Man,60,5,Rural
3670,174304342,1,0,Man,26,2,Rural
3671,174304337,1,0,Woman,45,4,Rural
3672,174304328,2,0,Woman,49,5,Rural
3673,174304325,2,0,Woman,56,3,Rural
3674,174299263,1,0,Man,35,4,Rural
3675,174299259,1,0,Woman,85,1,Rural
3676,174299257,2,0,Woman,40,4,Rural
3677,174299253,2,0,Woman,93,3,Rural
3678,174299228,1,0,Woman,74,1,Rural
3679,174299223,1,0,Man,51,6,Rural
3680,174299218,2,1,Woman,24,2,Rural
3681,174299212,2,1,Woman,23,3,Rural
3682,174264652,1,0,Woman,36,6,Urban
3683,174264612,1,0,Woman,74,8,Urban
3684,174259628,1,0,Woman,39,4,Rural
3685,174259621,1,0,Woman,68,3,Rural
3686,174259613,1,0,Woman,57,3,Rural
3687,174259635,1,0,Woman,46,4,Rural
3688,174252598,1,1,Woman,29,4,Urban
3689,174252251,2,0,Woman,54,10,Urban
3690,174251945,1,1,Man,33,7,Urban
3691,174229295,2,0,Woman,62,2,Urban
3692,174171844,1,0,Man,20,4,Rural
3693,174171835,1,0,Woman,29,6,Rural
3694,174171829,2,0,Man,39,5,Rural
3695,174096710,2,0,Woman,62,2,Rural
3696,174096702,1,0,Woman,27,2,Rural
3697,174096695,1,0,Man,26,4,Rural
3698,174087460,2,1,Man,25,3,Rural
3699,174087454,2,1,Woman,22,2,Rural
3700,174087448,2,1,Woman,30,5,Rural
3701,174087440,2,1,Woman,29,4,Rural
3702,174087436,2,1,Man,57,6,Rural
3703,174087433,2,0,Man,58,4,Rural
3704,174087429,1,1,Man,87,3,Rural
3705,174087423,1,0,Man,75,2,Rural
3706,174069030,1,1,Woman,46,2,Urban
3707,174069026,1,0,Man,60,5,Urban
3708,174069025,2,0,Woman,56,6,Urban
3709,174069024,1,1,Man,54,4,Urban
3710,174069021,1,1,Woman,25,5,Urban
3711,174066588,3,0,Woman,33,4,Rural
3712,174066581,1,0,Woman,50,0,Rural
3713,174066575,3,1,Woman,29,6,Rural
3714,174061285,2,0,Man,30,4,Urban
3715,174061282,1,0,Woman,50,4,Rural
3716,174061272,2,1,Woman,47,3,Rural
3717,174052591,1,0,Woman,26,5,Urban
3718,174052590,1,0,Man,62,2,Urban
3719,174052588,1,0,Man,27,3,Urban
3720,174052587,1,0,Man,80,2,Urban
3721,174052585,1,0,Woman,72,4,Urban
3722,174051427,1,1,Woman,33,3,Rural
3723,174051421,2,0,Woman,60,1,Rural
3724,174051414,2,1,Woman,48,3,Rural
3725,174051409,2,0,Woman,40,6,Rural
3726,174051403,2,0,Woman,57,2,Rural
3727,174051398,2,1,Woman,58,5,Rural
3728,174051393,2,1,Woman,53,5,Rural
3729,174051386,2,0,Man,77,7,Rural
3730,174050789,2,1,Woman,19,4,Urban
3731,174050786,1,0,Woman,23,3,Urban
3732,174050782,2,2,Woman,26,5,Urban
3733,174050780,1,0,Woman,46,5,Urban
3734,174050778,2,0,Woman,40,5,Urban
3735,174049975,1,0,Woman,43,3,Urban
3736,174049973,1,0,Man,77,5,Urban
3737,174049972,1,1,Woman,70,1,Urban
3738,174049968,1,0,Woman,68,2,Urban
3739,174049966,1,0,Woman,48,3,Urban
3740,174049409,2,0,Woman,16,0,Rural
3741,174049405,1,1,Woman,17,0,Rural
3742,174049401,1,1,Woman,25,2,Rural
3743,174049399,1,1,Woman,20,2,Rural
3744,174049334,2,0,Man,32,2,Rural
3745,174049327,2,0,Woman,42,4,Rural
3746,174047841,2,0,Man,48,4,Rural
3747,174047840,2,0,Man,21,3,Rural
3748,174047839,2,0,Man,40,4,Rural
3749,174047838,3,0,Man,37,4,Rural
3750,174047837,1,0,Woman,65,2,Rural
3751,174047761,1,0,Man,72,2,Rural
3752,174047759,1,0,Woman,34,3,Rural
3753,174047757,1,1,Man,35,4,Rural
3754,174047756,1,1,Woman,23,2,Rural
3755,174047755,1,0,Woman,25,3,Rural
3756,174047531,2,1,Man,46,8,Urban
3757,174047527,3,1,Woman,38,7,Urban
3758,174047526,1,0,Woman,48,13,Urban
3759,174047523,1,1,Woman,18,3,Urban
3760,174047519,1,0,Man,58,2,Urban
3761,174046685,3,0,Man,43,7,Urban
3762,174046683,4,0,Woman,24,4,Urban
3763,174046680,3,0,Woman,46,0,Urban
3764,174046675,3,0,Woman,25,4,Urban
3765,174046673,3,0,Woman,47,5,Urban
3766,174046636,2,0,Woman,69,4,Urban
3767,174046632,3,0,Woman,73,3,Urban
3768,174046630,2,0,Woman,38,7,Urban
3769,174046629,1,0,Woman,38,3,Urban
3770,174046626,2,1,Woman,36,9,Urban
3771,174046059,1,0,Man,48,3,Urban
3772,174046056,2,0,Woman,63,3,Urban
3773,174046055,1,0,Woman,60,5,Urban
3774,174046054,1,0,Woman,60,8,Urban
3775,174046050,1,1,Woman,49,7,Urban
3776,174040879,3,0,Woman,38,8,Urban
3777,174040875,2,1,Woman,22,8,Urban
3778,174040868,3,1,Woman,18,7,Urban
3779,174040775,2,1,Woman,22,4,Urban
3780,174040773,2,2,Woman,40,4,Urban
3781,174040771,1,1,Woman,18,3,Urban
3782,174040769,2,1,Man,24,6,Urban
3783,174040634,2,0,Woman,26,13,Urban
3784,174040626,3,1,Man,30,6,Urban
3785,174040619,3,0,Woman,59,3,Urban
3786,174040617,2,0,Woman,28,7,Urban
3787,174040606,2,0,Woman,90,1,Urban
3788,174040258,1,1,Man,49,6,Urban
3789,174040257,1,1,Woman,28,6,Urban
3790,174040190,1,1,Woman,57,5,Urban
3791,174040187,1,1,Woman,28,4,Urban
3792,174040186,1,0,Woman,60,5,Urban
3793,174040185,1,1,Woman,27,4,Urban
3794,174040183,1,0,Man,27,2,Urban
3795,174040176,1,0,Woman,48,8,Urban
3796,174040175,1,1,Woman,55,6,Urban
3797,174040173,1,1,Man,25,2,Urban
3798,174039643,1,1,Woman,31,7,Urban
3799,174039641,2,0,Woman,63,6,Urban
3800,174039639,1,1,Man,45,3,Urban
3801,174039634,2,0,Man,48,3,Urban
3802,174039610,2,0,Woman,47,5,Urban
3803,174039411,1,1,Woman,30,2,Urban
3804,174039405,1,1,Woman,15,4,Urban
3805,174039402,1,0,Woman,27,4,Urban
3806,174039395,1,0,Woman,50,3,Urban
3807,174039379,1,1,Woman,23,4,Urban
3808,174039375,1,1,Woman,28,4,Urban
3809,174039353,2,0,Woman,46,4,Urban
3810,174039330,3,0,Woman,30,4,Urban
3811,174039298,2,0,Woman,65,2,Urban
3812,174039271,2,0,Woman,33,6,Urban
3813,174039206,2,1,Woman,28,3,Urban
3814,174039204,1,1,Man,47,7,Urban
3815,174039203,2,1,Man,39,5,Urban
3816,174039196,1,1,Woman,55,4,Urban
3817,174039195,1,1,Woman,53,5,Urban
3818,174039194,1,0,Woman,92,1,Urban
3819,174039193,1,1,Woman,42,3,Urban
3820,174039192,2,0,Woman,52,7,Urban
3821,174039187,1,0,Woman,50,1,Urban
3822,174039185,1,1,Woman,57,5,Urban
3823,174039184,2,0,Woman,36,5,Urban
3824,174039182,2,1,Woman,43,3,Urban
3825,174039174,1,0,Woman,55,7,Rural
3826,174039172,2,1,Woman,48,4,Urban
3827,174039170,1,0,Woman,26,5,Urban
3828,174039169,3,1,Man,47,2,Urban
3829,174039165,2,1,Woman,60,3,Urban
3830,174033801,1,1,Woman,36,3,Rural
3831,174033799,2,1,Woman,25,4,Rural
3832,174033796,2,0,Woman,39,4,Rural
3833,174033794,1,1,Woman,19,3,Rural
3834,174033612,1,1,Woman,52,3,Urban
3835,174033608,2,0,Woman,58,11,Urban
3836,174033605,2,0,Man,49,2,Urban
3837,174033588,2,0,Woman,55,3,Urban
3838,174033585,2,1,Woman,39,2,Urban
3839,174033583,1,1,Man,54,4,Urban
3840,174031903,2,1,Woman,53,3,Urban
3841,174030934,1,0,Woman,29,4,Rural
3842,174030928,1,0,Woman,43,6,Rural
3843,174030925,1,0,Woman,50,8,Rural
3844,174030921,2,1,Woman,38,5,Rural
3845,174030881,2,0,Woman,72,3,Rural
3846,174030879,2,2,Woman,48,4,Rural
3847,174030837,1,0,Woman,47,4,Rural
3848,174030833,2,0,Woman,58,4,Rural
3849,174030831,2,1,Woman,61,1,Rural
